Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
News story,2019-09-03 21:56:56,"The Inquisitr","McKrae Game, Conversion Therapy Group Founder, Comes Out As Gay And Says He Was ‘Absolutely Harmful’",United States,"",http://ct.moreover.com/?a=40102815885&p=1pl&v=1&x=FjckiV09Jx54ZpTCoKJ0PQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 15:00:00,"Medical News Today","'Highly complex' gene interaction underlies same-sex sexual behavior",United Kingdom,"",http://ct.moreover.com/?a=40103877501&p=1pl&v=1&x=8DZPMsZo7pAgOc7-Z4YclA,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 14:46:09,"Foreign Affairs New Zealand","MIL-OSI Global: Stop calling it a choice: Biological factors drive homosexuality",New Zealand,"",http://ct.moreover.com/?a=40099993269&p=1pl&v=1&x=RNV6SwDBaaAdvFhu_PgtFw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 14:21:36,"Big News Network","",Australia,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 13:40:36,"The Conversation","Stop calling it a choice: Biological factors drive homosexuality",Australia,"",http://ct.moreover.com/?a=40100626998&p=1pl&v=1&x=mWbK62u1_LmOW831S5_6Cg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 13:40:36,"Idaho Press","Stop calling it a choice: Biological factors drive homosexuality",United States,"",http://ct.moreover.com/?a=40101213257&p=1pl&v=1&x=mlF7zeb7H0HG_jVNEASqdg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 13:40:36,"Seattle Post-Intelligencer","Stop calling it a choice: Biological factors drive homosexuality",United States,"",http://ct.moreover.com/?a=40099968198&p=1pl&v=1&x=aYTC9cdHTrxXZUdblhtWHg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 13:40:36,"SFGate","Stop calling it a choice: Biological factors drive homosexuality",United States,"",http://ct.moreover.com/?a=40099963962&p=1pl&v=1&x=4rVF_cwQ5MUhbqXGu-Sv8g,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 12:01:01,"Medium US","Do We Really Need a Gay Gene?",United States,"",http://ct.moreover.com/?a=40100680096&p=1pl&v=1&x=gfsUZR6I3JKtPA0_NZ80qQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 11:00:24,"Spektrum","Viele Regenbogenschnipsel im Genom  1ife5cience  SciLogs - Wissenschaftsblogs",Germany,"",http://ct.moreover.com/?a=40099149022&p=1pl&v=1&x=_WlEjolkr7Bqd7h_rd76Rg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 09:30:53,"Yahoo! News","Death of the ‘Gay Gene’",United States,"",http://ct.moreover.com/?a=40098168012&p=1pl&v=1&x=1VC4y7zT77vCXllpdo9PTg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-03 03:32:51,"Ebiotrade","Science???????????“?????”????",China,"",http://ct.moreover.com/?a=40095989688&p=1pl&v=1&x=kC5iTay8aFfLa7Toso-iMA,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-02 15:57:23,"The Medical News","Large study quashes idea of “gay gene”",Australia,"",http://ct.moreover.com/?a=40092630976&p=1pl&v=1&x=Cml1lJRdqOuL1lf40fwYzw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-02 13:00:00,"Vice","There’s Officially No Such Thing As the Gay Gene",United States,"",http://ct.moreover.com/?a=40091991609&p=1pl&v=1&x=n8Fv9BK_8EDpgkTreoyEcw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-02 07:18:00,"Gazeta Wyborcza","Homoseksualno??: wrodzona czy nabyta? ""Science"" publikuje wyniki du?ego badania",Poland,"",http://ct.moreover.com/?a=40090206741&p=1pl&v=1&x=k9SK9szw9ofELa-ejm8I9w,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-02 05:00:00,"??? ???????","???? ????????????????? ???. ?????? ??? ?????? ???????",Russia,"",http://ct.moreover.com/?a=40088724507&p=1pl&v=1&x=gE9fEFqZ3UgOeHcAcD2cQQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-02 00:00:00,"Gazeta Wyborcza","Homoseksualno??: wrodzona czy nabyta? ""Science"" publikuje wyniki du?ego badania",Poland,"",http://ct.moreover.com/?a=40090189826&p=1pl&v=1&x=uTw74SuMfKEBa_mO6QHWtg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-09-01 07:47:00,"Bioedge.org","BioEdge: Farewell to the ‘gay gene’ theory",United States,"",https://www.bioedge.org/bioethics/farewell-to-the-gay-gene-theory/13200,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
